transaction_id,project_id,buyer_address,seller_address,amount_credits,price_per_credit,total_value_usd,transaction_date,days_since_last_tx,buyer_tx_count,seller_tx_count,price_deviation_pct,is_fraud
TX-100457,VCS-1059,0x000000053ace6e34a6e1884aa1b951a7393aa0a9,0x00000015ade7b99de05d80a876372de81c8390ba,4613,34.48,159060.57,2022-06-13,28,49,191,3.08,0
TX-100458,VCS-1188,0x00000014875f270d991b5db6aef5db10006e0070,0x00000010eb28694aeca12e1538421a25309a8327,2577,25.04,64535.5,2023-03-27,13,82,198,-7.45,0
TX-100459,VCS-1151,0x00000013f2ab2c67ee76de047aae8d9038de44f1,0x0000001d155c1aedda243745d54f66a3da3465d9,4267,33.4,142521.52,2023-05-17,22,76,57,5.93,0
TX-100460,VCS-1179,0x000000133f6480cedb3853e8f8b58ed808cac260,0x000000176ac1bb8c1c3380281443fb24d900da4b,1204,22.59,27201.13,2023-09-24,24,56,127,2.03,0
TX-100461,VCS-1053,0x0000000abfc89760787aab761af4d1abd91b1cb6,0x0000001a6d1e195a649987b98d399b8cc6aa7991,2739,39.75,108865.11,2024-01-07,5,101,77,-8.82,0
TX-100462,VCS-1086,0x0000000eedd63b8c0275d57e0cf01b3c6c24dcaa,0x0000001302b40033ed6062ddc395af59c1f98e90,186,32.83,6105.94,2022-03-14,18,187,73,6.97,0
TX-100463,VCS-1033,0x00000019df91547162d0ce006d405cd4ce192f51,0x000000151a38e00a30d9c488d486301e4dd7cb5c,4499,43.45,195475.65,2020-07-18,13,36,114,4.02,0
TX-100464,VCS-1188,0x00000012e9b37678e44b37d577fbec070e6bbde0,0x0000001088398eeadfeaae7005d225c383f38f4e,1796,14.14,25402.41,2021-02-04,26,39,161,-7.1,0
TX-100465,VCS-1176,0x0000001a976eb239b56bc88253c31411989da530,0x0000001cee0dea6f3a5d246126036e4960185b17,3259,12.28,40010.14,2021-09-11,16,172,169,-7.62,0
TX-100466,VCS-1167,0x000000060f0956f68c3c0d08bd6e38c971f34593,0x000000189484655d068118367ea41bf21527b2ac,3140,23.9,75060.26,2023-07-19,9,131,58,6.36,0
TX-100467,VCS-1151,0x00000017f04dfdf70537a5b9c1b088572e5c58ad,0x000000078299c75bd5a53707ce6972f6b3e6922d,193510,158.69,30707645.11,2020-07-12,2,26,84,486.32,1
TX-100468,VCS-1005,0x0000001c79a39ae55a88eb7bedbf4bf964cfd9b9,0x0000001300aed1f00656282fe71929a9cfec1804,146935,287.23,42203821.69,2023-12-06,1,150,138,597.61,1
TX-100469,VCS-1046,0x000000031e6161e93b3d57f5f8c4205edcac41f8,0x0000000640c6b3ee563217e0d1e331048e023ef0,1709,33.46,57187.48,2020-08-28,22,11,33,-7.52,0
TX-100470,VCS-1021,0x0000000e3cc098d90ad69c537f52cc83fadc9704,0x0000000c2fe4038d8949486207e2787ff1fa7e6a,2113,27.9,58961.05,2020-03-12,28,12,133,-8.24,0
TX-100471,VCS-1177,0x0000000973070b22130bc59bfa936f405a24591d,0x00000004c22d007932e4f13978be0001b01c337e,1155,15.43,17818.39,2022-10-01,19,61,10,0.68,0
TX-100472,VCS-1055,0x0000001a1135da91d04714bbbb510847977f199a,0x0000000b7d13df839c4ce8dbcb6e838a9f4fe355,1109,16.62,18436.87,2023-02-04,20,67,98,6.65,0
TX-100473,VCS-1177,0x000000170261161abd6d7affe8965d1724aba2a0,0x00000019926522f088138a36a45cb728bb909511,2092,9.77,20444.67,2022-05-21,22,166,50,-0.88,0
TX-100474,VCS-1107,0x0000001cee6221a1da40aa6e86b08d1ed2524487,0x00000016e71adbcb8fe5b410c067acb76f023006,4199,27.46,115309.87,2020-12-01,20,64,20,2.96,0
TX-100475,VCS-1163,0x0000001b45b2632a7207fb10bc47134216c702a1,0x0000000abca11a7e67b0fae984db325145f3e8a4,3342,26.25,87739.14,2021-11-05,3,71,3,3.68,0
TX-100476,VCS-1044,0x000000153ecb06b26965397419d900ce86c71c16,0x0000001308c6572e069b51e42defa986d2438d1b,870,41.69,36267.06,2020-09-09,26,90,180,-5.56,0
TX-100477,VCS-1043,0x00000008540b6ad149be6b0d51b3d65651683612,0x0000000787f2a18a03574b54c6797daad9815a41,821,14.16,11628.79,2020-04-08,29,67,3,-4.58,0
TX-100478,VCS-1188,0x00000017aa06125b7462aaa06ceddfb344725ab7,0x0000000ab75d14773e628da1be2788aff978d269,1178,33.99,40044.77,2023-03-08,13,174,156,3.15,0
TX-100479,VCS-1128,0x000000135dd301c97d2256a0a601ac0b496d036a,0x00000005cbf1bc802bfcaa90ad8619f73a9048cc,2909,21.96,63869.1,2022-08-17,26,79,105,-1.22,0
TX-100480,VCS-1023,0x0000001a05f85d6c97f63253f2ad4b062a44da88,0x0000001c6e7c7262773d3851ed42c0be492d85a7,638,39.54,25224.82,2021-05-06,24,3,109,2.69,0
TX-100481,VCS-1173,0x0000000f103cc8433bec111ae7b1510ce3593ee9,0x000000195d1c69754016de8e61431ca8bef46f0c,4088,39.1,159827.39,2023-11-04,17,137,192,-7.27,0
TX-100482,VCS-1010,0x000000181b75edf78036ce56d24032a19b7cd539,0x0000001d4e480b549c7ee5228c25f607399e1823,4336,46.2,200323.49,2023-06-01,22,35,132,3.22,0
TX-100483,VCS-1086,0x00000014c53d0428c93449d80d3c6c19e9fedd48,0x0000000c0e7d6bdf64dcdc1623990a3dd9cc8656,1406,5.13,7217.64,2020-08-19,12,77,124,-0.09,0
TX-100484,VCS-1078,0x0000001394eaea267ecd8ad94e45bab3edda1677,0x00000011dfc84fb792558eda441c5ee4d362dea7,4669,12.52,58444.64,2021-03-21,13,159,125,4.76,0
TX-100485,VCS-1001,0x0000000f1ff9069c4235152643493dbb59875c7d,0x000000125e9a273fa334f29061aa3b575ac2a176,206421,17.22,3553972.18,2020-08-07,1,51,22,430.18,1
TX-100486,VCS-1196,0x0000000f68d0b40bc3250d619f6e2b5aa819213d,0x00000006354dbee85905034de8b8a4952ea37b78,4002,40.01,160120.03,2020-11-14,1,113,169,-1.79,0
TX-100487,VCS-1181,0x0000000439402f92b9cb24787bb9ebef32ce93db,0x0000000daec2cbf3f50dfc4ac4664e132238dfc6,3565,9.51,33904.77,2022-01-05,1,9,42,-2.93,0
TX-100488,VCS-1125,0x000000199ed746cb5604af14de42db038cd4e7bc,0x0000001bb4003c27498b1a44b2912d8a209f839f,2187,46.77,102285.4,2022-05-12,4,103,129,9.19,0
TX-100489,VCS-1005,0x0000000370510e3fe15bf5898736f0102049a289,0x00000017fda37a1cc5cf43310e9ca50cc4735700,1086,36.38,39513.3,2020-08-08,4,88,110,6.51,0
TX-100490,VCS-1021,0x000000078e6ce400c8b00aa9cd3521d8c2ca55ed,0x0000000b302e0cbeb919bf5ee245f3b9bab008df,2381,33.53,79825.23,2022-09-22,10,197,30,-1.31,0
TX-100491,VCS-1180,0x0000001aa3cf3ad4a3a622ba2ebe620ec86022c4,0x0000000792be178a2a43c88cf6bdf8dfdad8e2da,3525,42.5,149802.54,2022-08-28,7,59,31,-5.05,0
TX-100492,VCS-1157,0x0000000efd5c67b46689b95576ace1dc331bd602,0x00000017a38e9b0fd7b6ea90e5c9d96e6844a0e3,1207,5.06,6111.85,2020-02-06,14,60,57,9.81,0
TX-100493,VCS-1068,0x000000194a2dbca37aac0a7ca737da115d13539c,0x00000004d576ad42db24c45d9e9eacad6b06e92f,433,23.17,10033.4,2020-08-13,10,47,11,0.2,0
TX-100494,VCS-1155,0x000000063e3b5093ded73093bc78ff867dc4f12b,0x000000149f278f5f8cc3000c0aa57be118cd99c9,199588,141.65,28271084.18,2021-07-27,1,198,34,360.82,1
TX-100495,VCS-1095,0x000000152615bc9bcfe8224d05dc03613cfe18e9,0x000000070b8bc3e06c62ced675ba1ebf62510f01,4834,33.19,160430.62,2023-05-23,17,162,191,-2.77,0
TX-100496,VCS-1114,0x00000014e16bfa939c6efbfa78a5a3a4eced9c30,0x00000012aa01933fd6713bc1b72d7fcc9e7776ae,1570,5.17,8110.74,2023-12-14,7,195,52,9.37,0
TX-100497,VCS-1064,0x00000006a7f3a9c72a827bd9d235118e5db2f6ce,0x000000106beb20579a9904e3cf0b46bfe92d6961,3435,8.75,30058.06,2023-12-28,18,135,129,-7.44,0
TX-100498,VCS-1144,0x00000009a1ee16f48237bb0e2ac2817f0f9027d5,0x000000186f0b02f7ef05d4852fea9b1dbd9f82d7,1066,9.56,10189.96,2020-04-03,10,137,132,-4.52,0
TX-100499,VCS-1102,0x000000031f6ff76fbe3caf7ba4e5fb2e9b72a9fe,0x0000001987e5b21cc105ebebf1cd3e6628f5f5c2,3156,10.45,32982.73,2022-03-10,18,3,132,5.01,0
TX-100500,VCS-1075,0x000000080ece8e0f169d7011a422b6cfb5502e2b,0x0000000c2d4cc4d611db715b6b1298b4395370c0,2495,32.89,82059.99,2021-03-27,28,11,164,0.5,0
TX-100501,VCS-1164,0x00000009c31c027f8695ec719f2454b3fae2d4a8,0x0000000e965ea03d899f6c377d23a0bc88db3692,2225,43.54,96873.83,2020-04-15,28,162,155,8.54,0
TX-100502,VCS-1034,0x0000000d3bcf417325cdc2f6455eab87688928ad,0x00000003c13144e9298248216e0e276efc3a156a,4509,18.12,81687.57,2024-01-18,9,92,57,8.93,0
TX-100503,VCS-1199,0x0000001a0b90d3441e94483a27350cd9f0636972,0x00000017e26786a0eb0d2e230f8dab04beeac4d3,138,14.03,1935.76,2023-09-08,18,66,161,-4.88,0
TX-100504,VCS-1052,0x0000001bcc056337580b4307009ff42294e7eb2a,0x0000001a2ba333b8fb74651f873d7520653d171f,1817,27.79,50500.15,2021-07-04,11,186,112,6.34,0
TX-100505,VCS-1045,0x0000001ae1d0b61a06d64984f13a718630591fbc,0x0000000bf5b459c3d177ba16052c1c2e2e2f2127,1496,37.57,56202.0,2021-01-13,15,42,46,-8.13,0
TX-100506,VCS-1062,0x0000000fe8bc2d292e6a2d7848222687747c7690,0x0000001a13768448101ea25b18d1842019a8ec19,1185,29.88,35407.55,2022-05-23,3,193,4,-6.24,0
TX-100507,VCS-1011,0x0000000b05b783174e6a1a8c9ef8bda421d67c73,0x0000000389d2d12329dfefea4fad526b2483c458,121,17.06,2064.49,2023-08-12,25,3,28,-9.59,0
TX-100508,VCS-1122,0x0000001d62105b2b6db75d74ef7c5b28c279d913,0x000000076aeabc09de31a834ae161ee629c3d598,706,40.0,28241.92,2020-10-12,7,63,15,7.05,0
TX-100509,VCS-1026,0x0000000f5da9bdf6c34b0e9d658a425f396c8f79,0x0000000a39bfbf5d3109a624b9d7db2225ba7795,183,14.36,2627.39,2020-04-01,27,176,99,0.87,0
TX-100510,VCS-1057,0x0000000e3875f9877df63308544053481a0b6310,0x0000000e0e9d3e72deb2a9a8fd03a4221387bcda,4038,35.68,144060.96,2020-08-13,6,22,12,8.03,0
TX-100511,VCS-1108,0x0000000ca03ac27034161a7b4408b0902674d1ff,0x00000018701fe4bd73d20269a4cbb4f91a9aab54,4922,10.54,51891.3,2023-10-23,6,95,68,0.61,0
TX-100512,VCS-1199,0x0000000f1625eaacdb3ff8e784ec3351a7e60e4e,0x000000150d494ff79a7f24332ff2399e7a7a852e,27,30.09,812.42,2020-10-31,28,110,187,-8.47,0
TX-100513,VCS-1090,0x000000196b86b88cf5c3eefedde9a75751beadc1,0x00000017bb73ea21234f8301c95d9830f90c9f84,1499,7.47,11199.84,2022-02-27,25,86,36,9.9,0
TX-100514,VCS-1137,0x00000019850b0c0f9eaba552c1dc45073ae8c8f8,0x00000019b71fc3af1d336288e64b44746bfdc189,3439,28.92,99448.45,2022-10-15,18,192,57,-5.08,0
TX-100515,VCS-1121,0x000000040c8432f175040bc6819877aaf5264ea2,0x0000000c13fd63795aee581826babd42dde4cd87,150,11.6,1739.65,2023-02-17,12,118,37,-9.94,0
TX-100516,VCS-1057,0x0000001a50f243b0ade45772139c3f7bb21eafab,0x0000000e5d0ab4e9804839d9119a6c9506beab4a,3459,28.42,98304.98,2021-03-07,8,14,180,8.63,0
TX-100517,VCS-1007,0x0000000a0489e62cad6e6fd3bce5fbbb259a5d6c,0x000000121f045dfe4d3616fd85b934ab6a9f687a,4875,27.3,133089.35,2020-11-19,28,191,36,-0.46,0
TX-100518,VCS-1113,0x0000000bf3b2afeb3b3f624c047a0a7cc809a0b4,0x00000017d1e4823c989fe31e874d92071c7bf8eb,3381,31.04,104956.09,2021-11-21,24,9,155,-4.01,0
TX-100519,VCS-1141,0x00000015db9e6c88cb53866d33c0a51bb61ec0ed,0x000000102a824cfb3edbd23badbd945e807ab658,3480,21.78,75784.07,2022-07-19,22,41,70,-9.78,0
TX-100520,VCS-1102,0x0000000854be2cc6c14decf16dbb25539e79a6fe,0x000000167f7ee79c831dfc1a1e5eea14d28faf65,1035,27.28,28238.33,2021-03-09,24,20,178,9.56,0
TX-100521,VCS-1095,0x00000006356a7157bb1d89f6cbff24d6a58aabb5,0x0000001b8abbaa44e61db049735099d81ab9f662,3126,16.61,51930.32,2020-04-21,6,86,8,2.84,0
TX-100522,VCS-1193,0x000000097d8ca412b953a72cae87d57ae8e13f98,0x0000000b2dd79965918cdd664d4583b3a36d7567,1745,9.06,15812.8,2020-01-23,20,22,146,-7.87,0
TX-100523,VCS-1023,0x0000000eeb55c5448b6f5624ae6610eaf189d0b1,0x00000013563d42b87eb39875a7b0d8cbc06e1029,384,28.23,10838.6,2021-10-06,2,50,81,5.8,0
TX-100524,VCS-1189,0x0000001bbf08f16a09d25ab67940a9be80ea83af,0x0000000fbc1c31271f94cf04657594042672a20c,807,36.65,29577.92,2022-04-14,11,123,151,9.48,0
TX-100525,VCS-1023,0x00000009d2b92b32c48bd9ed17528293f3ebe658,0x0000001b1460913830bea5900dd97bb0ceb6bfdc,3803,4.26,16206.21,2023-07-05,3,184,42,-6.78,0
TX-100526,VCS-1196,0x0000000d11e728a552507e97d1f366825766fe0c,0x0000001ba6c898a56d47465f69a39f986e4f8ea3,4996,26.44,132082.62,2022-12-07,21,175,100,9.85,0
TX-100527,VCS-1127,0x0000001b14d3e7648d16e5cc2d67e3e018ef9a28,0x0000001206a19da86e6b3b67277226b1cc214b4e,1258,45.83,57658.68,2023-07-09,19,25,117,2.14,0
TX-100528,VCS-1090,0x0000001ba63e7b7bb722d339719b2bae16d7ba54,0x00000017617ae18a69b0533d22c2e5e4418af089,2304,39.37,90711.07,2022-01-14,19,36,32,-6.77,0
TX-100529,VCS-1158,0x0000000e612b13bbaa48c9250da02472eac9b1cc,0x0000000de40a3686292b8d2d37ac7c8b8331d711,2358,22.87,53915.69,2022-04-17,13,96,22,-2.73,0
TX-100530,VCS-1014,0x00000006cab31eecb0d510b8616de3118f909d9d,0x0000000f8245474eb1c3d9c3bf9b302f4a68bbad,359,23.1,8292.65,2023-08-11,20,19,58,-4.74,0
TX-100531,VCS-1136,0x000000050c403885004447f330e0c646e66eb0e2,0x000000095f3194694ded8570c503846bec285a93,3826,20.59,78790.03,2023-08-08,15,103,85,-8.13,0
TX-100532,VCS-1029,0x000000077bdb6ff993108bc9d3c49ab34743968f,0x0000000994363725ae84113fd7b52194f2d31a65,161482,104.67,16902397.58,2022-09-02,2,82,146,502.18,1
TX-100533,VCS-1121,0x00000003ce8797c2bf6812856d3d5cbb36a2bf69,0x0000000b5c9580b23848c429219a0587f3e08b1f,473904,138.44,65608196.85,2022-05-30,1,65,163,390.14,1
TX-100534,VCS-1115,0x00000018272092bd0f9b85c3cad83ad1df0ccde7,0x00000004c4efdc24b8636df6a1d078b6e4a07521,679,8.55,5804.19,2023-12-29,10,24,110,-4.52,0
TX-100535,VCS-1121,0x00000019d9f10137e410cb54cf3669ceb25a4809,0x00000013f2dbddb05bf4d4fcc303e23c92004957,2871,32.31,92761.22,2022-09-13,14,153,51,-6.71,0
TX-100536,VCS-1003,0x00000007df5fc85efeae5af244e66f5126879443,0x0000001c0d6655afda43c77e3ca830e77fdbabc1,219729,188.89,41504711.55,2021-10-10,2,173,105,508.26,1
TX-100537,VCS-1163,0x00000008f9a823aaa235e65df375dab8f82e5e1b,0x000000195be1a7eeb94df5df5a072db6bee6b06e,1039,36.59,38018.26,2022-07-09,21,140,199,9.76,0
TX-100538,VCS-1003,0x0000000bf4761b04e6654efa2fb92e745ec91fdc,0x0000000e4a5be7aaf252c900c964c34074bc405c,1575,18.28,28797.98,2023-03-27,22,139,110,-3.04,0
TX-100539,VCS-1095,0x0000001419f4e48a218e8127ece698952d490058,0x00000018c8a8eaf3d23b43eac11378d56f959489,1450,32.42,47004.29,2022-05-27,15,177,175,-7.73,0
TX-100540,VCS-1022,0x00000010df091a112706ea056399dd43a64dcc1d,0x00000016b0c228cc493ffbcdde79bb331a8a76f3,822,15.26,12539.67,2020-07-31,3,140,26,2.41,0
TX-100541,VCS-1054,0x0000000f7d85dc16fda64c7a2646f657390e9f57,0x00000017c257e82e71b5f0f8c91b6dde76c53d2b,2384,25.62,61073.31,2022-05-11,28,181,190,6.12,0
TX-100542,VCS-1168,0x0000001cd76693935fea92dcae16e30843b63613,0x000000032e2781af35a11df7c990332de8ca5b2e,4167,44.86,186933.85,2021-07-02,10,107,9,5.64,0
TX-100543,VCS-1081,0x0000000fe987a7fc17889fbc9d4dfb4d6e15c527,0x0000001d5501773b2e3d5343fd29126e31523136,478189,46.0,21996956.19,2023-05-13,2,14,148,387.2,1
TX-100544,VCS-1132,0x0000001909ceeef2c4647e18cf5ee377288fc36a,0x000000170e9eab6a0a5aaa307fbc84f3cd199b5e,1433,41.52,59503.82,2021-10-13,13,148,101,-2.19,0
TX-100545,VCS-1052,0x00000003604bd1e98fd408697745947517df85b3,0x00000003177f3045212568fb24862b8fa0ff3498,4539,27.94,126819.88,2021-10-22,6,159,182,-4.8,0
TX-100546,VCS-1116,0x000000084bfed5e95053cc02010f7070a26c2d5a,0x0000000c2915f1da6f210e110671111c3d5e69df,217,44.47,9650.05,2020-09-24,24,50,138,1.44,0
TX-100547,VCS-1168,0x00000007dfab93249e80c317a5c96ed80d3f69ed,0x00000015ec6cb4ae2cb0fa186551e51fa09fc700,3107,35.56,110494.23,2021-06-17,25,27,29,6.14,0
TX-100548,VCS-1023,0x000000120a169dc0ed4f284994a3055cd69bdeb1,0x000000120326de78f32ee04065044f58cba20d38,2323,25.83,59991.54,2021-01-04,9,161,20,-7.86,0
TX-100549,VCS-1046,0x000000181e0ec6637098818761fde4524c7b34e2,0x00000004cb25c0a32491685500fc8a1c913a2b6c,3703,22.24,82371.5,2020-11-25,26,31,88,7.79,0
TX-100550,VCS-1133,0x000000090f71c0eb76783af6a08c510fbddfd7eb,0x00000012f636d2f51277f7ca66f645349b2a1376,4486,23.86,107018.37,2020-11-20,1,132,195,2.28,0
TX-100551,VCS-1035,0x000000096b997c49cf52ae69a3e626ad2067902b,0x00000014a595f59fe27e781576f0ac67f406d6e0,1787,36.37,64997.8,2021-11-01,1,167,76,-7.7,0
TX-100552,VCS-1064,0x0000000654e13bf97f80df59a75a60b5b7a745e2,0x0000000c86bc907b4d79aaed2a716d899569f8cb,3286,36.51,119957.49,2021-01-30,30,43,53,-1.28,0
TX-100553,VCS-1081,0x000000105260498824bb670a7aee54e99f7717ca,0x00000008635d184f99b76d883125b719a1f886ce,3481,25.29,88025.85,2021-07-10,20,9,131,7.66,0
TX-100554,VCS-1007,0x0000001042ec3a2a5860f3828d738abd1d59b308,0x000000052f1e2a1fe4d8d1ca8efd74c4ca782f58,4355,20.63,89851.83,2022-03-26,12,56,169,2.08,0
TX-100555,VCS-1002,0x000000156773eabfbffd76f9b3961f43b780606a,0x000000142bdfdcc56f57c2a1b1b72cc5cb94cf8d,88,8.75,770.38,2023-11-10,11,17,99,-3.71,0
TX-100556,VCS-1155,0x00000018cc743a9a57f72d7141893a09f23ed1fc,0x0000001095c2f3d66dc94ddcf2539ea01327adb9,4605,11.24,51752.27,2024-01-06,9,175,194,-5.65,0
TX-100557,VCS-1127,0x000000065c2732d6cf83c41c5ce6ffa50bfa8cd5,0x0000000d8a485b09b5137d03d34f101b1fc489b3,416,34.92,14526.33,2022-10-08,26,152,99,-6.04,0
TX-100558,VCS-1072,0x00000004576f9a4c80c763bb36db3e89218d0520,0x00000004775c21a07447fb8fe7f6a1a6e5551570,4726,3.52,16625.34,2022-08-03,1,87,166,-9.64,0
TX-100559,VCS-1070,0x0000000556cdf61be1cba097205750ba5133577b,0x000000166ebbe3efd96fe3b625b267638e738520,267620,162.54,43499475.77,2021-09-08,2,13,101,614.93,1
TX-100560,VCS-1158,0x0000001cfc8fdbefc29cae0d66e4c4b61a4d67db,0x0000000deea9a803a42dd8f082e96ff702a95064,1004,44.27,44444.6,2022-02-04,27,177,186,-0.13,0
TX-100561,VCS-1001,0x0000000afdc10b1f6779e5cf0f95ea95ef21db2c,0x000000040cae9e7c944ab72d28576e23e2213776,3031,9.52,28858.81,2023-01-05,27,78,20,-6.18,0
TX-100562,VCS-1043,0x00000006664105541ea0dd3c82a9cb99ecc38555,0x0000001b16346b6165e8d1b6b1251fc6205474fa,3119,33.75,105275.19,2023-12-01,9,150,106,5.83,0
TX-100563,VCS-1169,0x0000001b42b9c70cd1153fe15957602b7d7771f8,0x0000000b07d1287cc313b426daf7fa9dbb19f0fe,1980,31.2,61778.18,2022-09-05,19,197,76,0.44,0
TX-100564,VCS-1188,0x000000050449e61d3b2ce7de941aa03edb19de67,0x0000000326b5c98d98b15415de03d20af8c59ac6,1995,19.02,37950.31,2023-08-18,22,172,56,6.71,0
TX-100565,VCS-1194,0x0000001b40894aa16507a21de2f614148713b81f,0x00000017648bc7263ea4bdbaaf392108f1c2fa18,2798,19.13,53512.19,2023-04-24,7,40,130,-0.25,0
TX-100566,VCS-1131,0x00000005206eb6aaefb780f22714cc5e33f92a87,0x0000000ca0001f7fb34c71eacbb539bd47206b6c,3168,9.17,29043.61,2023-06-24,15,148,166,8.33,0
TX-100567,VCS-1117,0x000000186a3be2f490951a6ea3af80c82fe12ed8,0x00000006344df64ae35d846fd3459cfe87e81b25,912,20.6,18790.25,2020-02-03,8,141,22,-7.86,0
TX-100568,VCS-1013,0x00000004095b3f69e7ed9f1da52db8c970fbb28e,0x00000010dde3b5e744a821d5c1525587a60c1329,3539,11.66,41269.42,2021-11-14,17,50,76,-2.06,0
TX-100569,VCS-1110,0x0000000a95c7d9db96080cc50dc5dfc81bf384ef,0x000000040dcdf300c17a0e007bd54281f57f2bba,4986,9.95,49621.49,2022-11-28,16,10,148,-4.48,0
TX-100570,VCS-1179,0x0000000654e5223ded97c382c6f68aecb7403274,0x00000019d179b83c5c39d68f1b47ce3a384a9967,1865,5.31,9894.82,2023-06-24,29,69,127,-7.98,0
TX-100571,VCS-1073,0x000000131fb251f3a163f4bb6030f32abbdfb574,0x0000001a6a5dd4012886d2b912b76b85e8646e0c,2369,34.9,82686.4,2023-05-06,23,79,177,-3.05,0
TX-100572,VCS-1036,0x0000001069d06ce133c4b51462a7ed7af6558f35,0x0000000be9c15cdeb6b54d0464ba3f0b558492ba,1544,14.84,22907.97,2022-07-21,11,20,44,-8.61,0
TX-100573,VCS-1125,0x000000040c51b729023de8489ec22e6ddf8b4008,0x0000001376c9092bc3b4bc63353f6d7d4a68998f,3891,39.56,153927.2,2020-01-03,19,43,194,1.88,0
TX-100574,VCS-1188,0x000000183231ff2014f7a8775cc86b7259ccc94a,0x0000000365c1af3fe685bd99a04d20f67c8ad37a,2759,6.67,18410.38,2022-10-01,15,91,78,-3.91,0
TX-100575,VCS-1069,0x00000003941af29443b00240e456c41daf8f8cf0,0x0000000acb85364ef24e565059ed522525dccca2,4890,42.66,208597.04,2020-08-18,16,169,37,5.49,0
TX-100576,VCS-1190,0x0000000fe4bfb61b74f3368b9104f97716daa8f5,0x00000013d0989d5f7e9739985c271b0c730350ca,3538,4.36,15442.26,2021-02-26,12,45,68,1.55,0
TX-100577,VCS-1079,0x000000197574cf041d9ee3d569eadda230c95ec4,0x000000100fcb62432607c96834f19b1e57e0d57b,4836,17.06,82480.7,2021-07-19,14,117,146,-3.38,0
TX-100578,VCS-1037,0x000000089a61e4291825fe44ff1660234a2f2373,0x0000001c00dbb371d30f1454dc05e35e4dbbb7cd,78,34.74,2709.96,2023-11-04,16,76,4,-4.23,0
TX-100579,VCS-1078,0x0000000e13928858c9a19e4a6c2bb7e3002a0e3d,0x00000013cc391c0e524ab0aca7e96d87e0f3ee66,1021,12.92,13188.36,2022-09-27,2,171,197,6.51,0
TX-100580,VCS-1110,0x0000000a3ac2ff049ded9b1e4a786a3795d14b6d,0x0000000a4b1a2c4678187cc9d8878407083a1c27,1178,44.89,52881.14,2021-02-06,24,174,164,4.26,0
TX-100581,VCS-1152,0x000000185fe2a652199fec9d8bc2db1c4f8c61b9,0x000000078453c652572f8a00b1f36168e03d1b30,2150,21.36,45924.53,2021-09-10,30,175,197,8.08,0
TX-100582,VCS-1076,0x00000014665f353e2a1d2d7f4cbcfc489110f698,0x00000011771e60a7acbf9c9577fb90ee6fd83533,2476,8.79,21772.59,2020-06-24,10,178,81,1.09,0
TX-100583,VCS-1107,0x00000010b49c037c7e61dab76628f00e8f14aac7,0x0000001384e10130c761b35828c60ed14d696e19,2911,30.87,89867.2,2022-08-13,14,96,33,-2.85,0
TX-100584,VCS-1032,0x0000001c66cb914a8ac9ccee0aefa69567273710,0x0000001d357b2c3a9744050175118e700de9a283,448,43.88,19657.76,2022-03-15,25,167,28,7.56,0
TX-100585,VCS-1015,0x000000139cf753261eed2a9c1cf4f8ef1f16de17,0x00000009a3eb42be96d6694316ef76b7bd46ebd5,3954,6.79,26862.55,2021-11-09,23,133,37,-4.19,0
TX-100586,VCS-1079,0x0000001bf1f7c0f479042f385c9ed667b819b15d,0x0000000623b20fc83955ad6fff0dc6c07c260521,1277,40.45,51658.81,2023-07-10,10,18,1,-7.27,0
TX-100587,VCS-1121,0x0000000f61eee9710ac0143e3492e611064fe164,0x0000000f3d18cc35a872b5424c76962f0e3f4912,2035,40.11,81632.33,2020-07-31,7,124,48,0.4,0
TX-100588,VCS-1157,0x00000003932ecfedaeb413acce1411e01f89cec2,0x00000018aeef003d5ad02ca283aae22d2f4f914c,3607,38.71,139629.25,2023-09-09,28,62,44,0.93,0
TX-100589,VCS-1170,0x0000000e6e83e4641ffce63954ec5a45199ae3da,0x000000195316253eed68a6c9a5d79f76aaee5d68,3945,30.44,120100.05,2021-08-15,10,28,119,-5.99,0
TX-100590,VCS-1099,0x00000016f90ab17cd6c5751df4037b2d02d22ee7,0x000000118f0137e831815fa4440f77aaa68213c7,3754,18.88,70857.82,2023-03-01,4,11,91,-9.44,0
TX-100591,VCS-1091,0x000000097123140f65af9f8d3a7da3c68029d633,0x0000000f76bb0a9d3e0ecfb94672e387594d30a9,2278,23.66,53903.58,2020-11-20,1,132,17,4.46,0
TX-100592,VCS-1183,0x0000001c37924b37ad1d4a5528ca4dc6dbd165a3,0x0000000fdcb9fa9ad6d07cde07f51edac33a402e,4623,9.65,44615.59,2022-07-30,11,18,166,3.12,0
TX-100593,VCS-1129,0x0000000732ada1770fc682f4081357bac6807bb4,0x00000015e4d8a0b32002afa1b25c05dab2a0f851,1487,44.35,65943.39,2023-12-22,19,90,150,2.12,0
TX-100594,VCS-1170,0x000000129e390f18786da0d7df403ce61b314321,0x0000001beb895504c489863c21eec0b052db575a,1313,18.14,23820.44,2020-07-16,8,188,61,-9.1,0
TX-100595,VCS-1016,0x000000040d9f2605c963626afc0b0dcf0fda6ca4,0x0000001b615900bd9bec0cbc1f611303d8c80184,3156,41.82,131973.36,2022-05-10,25,96,156,4.56,0
TX-100596,VCS-1096,0x00000014833437d42c700b5e5c8bfa9b221a7c4e,0x000000116e09ec04c9e72eff917fe8c03321cbb0,891,3.96,3529.32,2022-07-09,23,174,74,-6.52,0
